,date,state,positive,totalTestResults,death,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,Dose1_Total,Dose1_Total_pct,Dose1_65Plus,Dose1_65Plus_pct,Complete_Total,Complete_Total_pct,Complete_65Plus,Complete_65Plus_pct
1993,2020-08-06,Colorado,49436.0,766473.0,1852.0,448,5596,571363,11829,571363,1,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2020-08-06,Alabama,96592.0,736594.0,1714.0,1938,10386,739784,12012,739784,19,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10189,2020-08-06,Nebraska,27489.0,373143.0,335.0,311,2765,290181,5392,290181,3,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13526,2020-08-06,Oklahoma,41401.0,674653.0,593.0,837,9086,674653,9923,674653,10,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5720,2020-08-06,Iowa,47361.0,503120.0,908.0,702,5990,503120,6692,503120,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18409,2020-08-06,Wisconsin,61985.0,1348281.0,985.0,875,16867,1023928,21856,1023836,8,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13895,2020-08-06,Oregon,19979.0,671955.0,338.0,280,6608,426802,8860,426802,5,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12057,2020-08-06,New York,418928.0,6298805.0,25185.0,703,0,418928,72370,418928,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4978,2020-08-06,Illinois,189705.0,2937749.0,7791.0,1953,0,189705,41686,189705,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9802,2020-08-06,Montana,4602.0,185815.0,65.0,173,0,4602,2691,4602,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6820,2020-08-06,Louisiana,127246.0,1484972.0,4146.0,1303,13802,1484972,15105,1484972,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7554,2020-08-06,Maryland,93005.0,1343334.0,3551.0,579,9167,992141,16699,992141,15,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10926,2020-08-06,New Hampshire,6742.0,251509.0,419.0,23,1035,168465,2503,168465,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874,2020-08-06,Georgia,204895.0,1751975.0,4026.0,3182,0,204895,25274,204895,42,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,2020-08-06,Arizona,183647.0,1414087.0,4002.0,1444,8878,995864,16491,995864,70,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,2020-08-06,Alaska,3487.0,261572.0,25.0,40,0,3487,4293,3487,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7186,2020-08-06,Maine,3997.0,178459.0,124.0,5,0,3997,2564,3997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15740,2020-08-06,Tennessee,116350.0,1633642.0,1186.0,2252,0,116350,23038,116350,42,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18781,2020-08-06,Wyoming,2958.0,87695.0,27.0,35,359,56108,1188,56108,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8337,2020-08-06,Michigan,94656.0,2031654.0,6506.0,763,0,94656,26160,94656,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,2020-08-06,California,529980.0,8500463.0,9869.0,5258,0,529980,91063,529980,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16846,2020-08-06,Vermont,1446.0,127874.0,58.0,10,988,98115,1596,98115,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11318,2020-08-06,New Jersey,186192.0,2232736.0,15772.0,419,42853,2232736,43272,2232736,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10557,2020-08-06,Nevada,53557.0,680168.0,900.0,729,8349,500195,8646,500195,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9070,2020-08-06,Mississippi,64400.0,482541.0,1825.0,956,3763,482541,4719,482541,21,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,2020-08-06,Connecticut,50245.0,923020.0,4437.0,20,0,50245,13381,50245,0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,2020-08-06,Idaho,22707.0,193154.0,217.0,473,2233,194593,2634,194593,7,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4243,2020-08-06,Hawaii,2763.0,164727.0,27.0,172,2211,134909,3327,134909,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14637,2020-08-06,Rhode Island,19611.0,389969.0,1014.0,130,2058,215723,5482,215723,2,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,2020-08-06,Arkansas,47028.0,539101.0,515.0,735,4290,539836,5202,539836,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5353,2020-08-06,Indiana,71015.0,1083179.0,3013.0,1040,11080,804345,19347,804345,6,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2733,2020-08-06,Delaware,15365.0,267521.0,587.0,69,1934,192703,1502,192703,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18782,2020-08-07,Wyoming,3000.0,88959.0,28.0,42,475,56625,1264,56625,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13527,2020-08-07,Oklahoma,42255.0,685815.0,600.0,854,10308,685815,11162,685815,7,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,2020-08-07,District of Columbia,12589.0,208725.0,589.0,71,0,12589,2742,12589,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15373,2020-08-07,South Dakota,9371.0,148425.0,144.0,98,1055,118727,1579,118727,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12793,2020-08-07,North Dakota,7312.0,336501.0,114.0,149,1832,165686,5497,165686,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15007,2020-08-07,South Carolina,98219.0,767961.0,1962.0,1422,10394,767961,11816,767961,19,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8338,2020-08-07,Michigan,95470.0,2061956.0,6524.0,814,0,95470,30302,95470,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2020-08-07,Alaska,3542.0,268851.0,25.0,55,0,3542,7279,3542,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2734,2020-08-07,Delaware,15445.0,270321.0,588.0,80,2001,194784,2800,194784,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17673,2020-08-07,Washington,63823.0,1188665.0,1653.0,768,0,63823,15015,63823,29,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14638,2020-08-07,Rhode Island,19738.0,394749.0,1014.0,127,2123,217973,4780,217973,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7555,2020-08-07,Maryland,93806.0,1371917.0,3565.0,801,13882,1006824,28583,1006824,14,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16847,2020-08-07,Vermont,1447.0,129262.0,58.0,1,871,98987,1388,98987,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13896,2020-08-07,Oregon,20225.0,681991.0,339.0,246,5214,432262,10036,432262,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10927,2020-08-07,New Hampshire,6779.0,254522.0,419.0,37,1242,169744,3013,169744,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6821,2020-08-07,Louisiana,128746.0,1505002.0,4207.0,1500,18530,1505002,20030,1505002,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,2020-08-07,Idaho,23399.0,197217.0,223.0,692,3415,198700,4063,198700,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18410,2020-08-07,Wisconsin,63028.0,1369431.0,997.0,1043,13097,1038094,21150,1037976,12,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7187,2020-08-07,Maine,4014.0,181165.0,124.0,17,0,4014,2706,4014,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3875,2020-08-07,Georgia,209004.0,1775573.0,4117.0,4109,0,209004,23598,209004,91,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12058,2020-08-07,New York,419642.0,6368975.0,25190.0,714,0,419642,70170,419642,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,2020-08-07,California,538416.0,8596882.0,10011.0,8436,0,538416,96419,538416,142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,2020-08-07,Arizona,185053.0,1428778.0,4081.0,1406,7575,1004845,14691,1004845,79,5173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,2020-08-07,Hawaii,2914.0,168130.0,29.0,151,224,135284,3403,135284,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17253,2020-08-07,Virginia,97882.0,1205004.0,2317.0,2015,0,98357,13700,97882,18,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5721,2020-08-07,Iowa,47865.0,508700.0,913.0,504,5076,508700,5580,508700,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4979,2020-08-07,Illinois,191808.0,2984618.0,7822.0,2103,0,191808,46869,191808,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14266,2020-08-07,Pennsylvania,117279.0,1720130.0,7297.0,758,15890,1316899,24932,1316899,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13161,2020-08-07,Ohio,98675.0,1685128.0,3652.0,1204,0,98675,24376,98675,34,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16111,2020-08-07,Texas,474524.0,4645676.0,8096.0,7039,0,474524,38889,474524,293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6088,2020-08-07,Kansas,30638.0,316512.0,380.0,921,6873,316512,7794,316512,12,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,2020-08-07,Arkansas,48039.0,551523.0,521.0,1011,10676,551523,12422,551523,6,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18040,2020-08-07,West Virginia,7433.0,307158.0,127.0,156,0,7433,5231,7433,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16477,2020-08-07,Utah,43375.0,685120.0,335.0,460,4865,562739,7637,562739,5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9803,2020-08-07,Montana,4757.0,187756.0,70.0,155,0,4757,1941,4757,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11319,2020-08-07,New Jersey,186595.0,2255326.0,15783.0,403,22187,2255326,22590,2255326,11,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12427,2020-08-07,North Carolina,132812.0,1708450.0,2134.0,1545,0,132812,23469,132812,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8705,2020-08-07,Minnesota,59185.0,1121299.0,1681.0,545,10246,910271,16205,910271,4,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,2020-08-07,Connecticut,50320.0,938176.0,4441.0,75,0,50320,15156,50320,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,2020-08-07,Florida,510624.0,4964316.0,8051.0,7541,31890,3892862,73757,3889488,180,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9071,2020-08-07,Mississippi,65436.0,487212.0,1848.0,1036,3635,487212,4671,487212,23,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11687,2020-08-07,New Mexico,21965.0,612854.0,675.0,192,0,21965,8472,21965,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6455,2020-08-07,Kentucky,33796.0,639833.0,764.0,542,0,33796,9497,33796,4,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9437,2020-08-07,Missouri,57379.0,996617.0,1301.0,996,9433,752740,28486,752740,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7966,2020-08-07,Massachusetts,120291.0,1743447.0,8709.0,417,14420,1286055,21888,1286055,18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15741,2020-08-07,Tennessee,118782.0,1660337.0,1206.0,2432,0,118782,26695,118782,20,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,2020-08-07,Colorado,49893.0,779670.0,1857.0,457,7311,579131,13197,579131,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,2020-08-07,Indiana,72254.0,1103047.0,3023.0,1239,11520,817104,19868,817104,10,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2020-08-07,Alabama,98301.0,745942.0,1735.0,1709,7923,749416,9348,749416,21,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10558,2020-08-07,Nevada,54533.0,687621.0,920.0,976,5827,506998,7453,506998,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10190,2020-08-07,Nebraska,27821.0,378945.0,340.0,332,3389,293902,5802,293902,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15742,2020-08-08,Tennessee,120585.0,1683722.0,1215.0,1803,0,120585,23385,120585,9,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13897,2020-08-08,Oregon,20636.0,688480.0,348.0,411,5020,437693,6489,437693,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5722,2020-08-08,Iowa,48283.0,513547.0,925.0,418,4429,513547,4847,513547,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10191,2020-08-08,Nebraska,28104.0,382701.0,345.0,283,3353,297538,3756,297538,5,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12059,2020-08-08,New York,420345.0,6443832.0,25195.0,703,0,420345,74857,420345,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,2020-08-08,California,545787.0,8707527.0,10189.0,7371,0,545787,110645,545787,178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18411,2020-08-08,Wisconsin,64213.0,1387228.0,1003.0,1185,11997,1051310,17797,1051158,6,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16112,2020-08-08,Texas,481483.0,4682867.0,8343.0,6959,0,481483,37191,481483,247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12428,2020-08-08,North Carolina,134766.0,1730290.0,2160.0,1954,0,134766,21840,134766,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,2020-08-08,Florida,518967.0,5047703.0,8238.0,8343,40431,3941612,83387,3938262,187,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10559,2020-08-08,Nevada,55419.0,695752.0,949.0,886,5135,513019,8131,513019,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,2020-08-08,District of Columbia,12653.0,213334.0,590.0,64,0,12653,4609,12653,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,2020-08-08,Connecticut,50320.0,949700.0,4441.0,0,0,50320,11524,50320,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13528,2020-08-08,Oklahoma,43080.0,693565.0,603.0,825,6925,693565,7750,693565,3,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,2020-08-08,Colorado,50324.0,791022.0,1857.0,431,6318,585880,11352,585880,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16848,2020-08-08,Vermont,1453.0,130464.0,58.0,6,790,99783,1202,99783,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7967,2020-08-08,Massachusetts,120711.0,1755478.0,8721.0,420,16269,1302744,12031,1302744,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7188,2020-08-08,Maine,4026.0,183738.0,125.0,12,0,4026,2573,4026,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7556,2020-08-08,Maryland,94581.0,1392724.0,3577.0,775,11924,1019523,20807,1019523,12,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14639,2020-08-08,Rhode Island,19832.0,398976.0,1015.0,94,1898,219965,4227,219965,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12794,2020-08-08,North Dakota,7491.0,342078.0,116.0,179,1485,167350,5577,167350,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10928,2020-08-08,New Hampshire,6818.0,257597.0,419.0,39,1468,171251,3075,171251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9072,2020-08-08,Mississippi,66646.0,493590.0,1874.0,1210,5168,493590,6378,493590,26,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15008,2020-08-08,South Carolina,99460.0,778075.0,2007.0,1241,8873,778075,10114,778075,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18041,2020-08-08,West Virginia,7563.0,312018.0,131.0,130,0,7563,4860,7563,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11320,2020-08-08,New Jersey,187006.0,2255369.0,15792.0,411,-368,2255369,43,2255369,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16478,2020-08-08,Utah,43751.0,691597.0,335.0,376,4263,567378,6477,567378,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6089,2020-08-08,Kansas,30638.0,316512.0,380.0,0,0,316512,0,316512,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13162,2020-08-08,Ohio,99969.0,1709440.0,3668.0,1294,0,99969,24312,99969,16,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9804,2020-08-08,Montana,4889.0,188846.0,75.0,132,0,4889,1090,4889,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8706,2020-08-08,Minnesota,60101.0,1138595.0,1689.0,916,10210,921397,17296,921397,8,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,2020-08-08,Arkansas,48039.0,551523.0,521.0,0,0,551523,0,551523,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6456,2020-08-08,Kentucky,34578.0,646187.0,772.0,782,0,34578,6354,34578,8,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5355,2020-08-08,Indiana,73287.0,1123961.0,3036.0,1033,10329,828466,20914,828466,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11688,2020-08-08,New Mexico,22115.0,620128.0,681.0,150,0,22115,7274,22115,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,2020-08-08,Alaska,3621.0,273593.0,26.0,79,0,3621,4742,3621,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8339,2020-08-08,Michigan,96191.0,2100848.0,6520.0,721,0,96191,38892,96191,-4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14267,2020-08-08,Pennsylvania,118092.0,1743955.0,7313.0,813,15345,1333057,23825,1333057,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17254,2020-08-08,Virginia,99189.0,1219165.0,2322.0,1307,0,99551,14161,99189,5,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18783,2020-08-08,Wyoming,3013.0,89414.0,28.0,13,0,56638,455,56638,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9438,2020-08-08,Missouri,57379.0,996617.0,1301.0,0,0,752740,0,752740,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3876,2020-08-08,Georgia,213427.0,1815434.0,4186.0,4423,0,213427,39861,213427,69,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17674,2020-08-08,Washington,64555.0,1198007.0,1672.0,732,0,64555,9342,64555,19,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4980,2020-08-08,Illinois,193998.0,3032634.0,7840.0,2190,0,193998,48016,193998,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,2020-08-08,Arizona,186107.0,1443202.0,4137.0,1054,10622,1016521,14424,1016521,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4245,2020-08-08,Hawaii,3115.0,171105.0,31.0,201,3761,139246,2975,139246,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2735,2020-08-08,Delaware,15502.0,274258.0,590.0,57,1053,195894,3937,195894,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2020-08-08,Alabama,98387.0,745942.0,1735.0,86,0,749502,0,749502,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15374,2020-08-08,South Dakota,9477.0,150575.0,146.0,106,1154,119987,2150,119987,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4611,2020-08-08,Idaho,23922.0,201457.0,229.0,523,3748,202971,4240,202971,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6822,2020-08-08,Louisiana,128746.0,1505002.0,4207.0,0,0,1505002,0,1505002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13163,2020-08-09,Ohio,100848.0,1737058.0,3669.0,879,0,100848,27618,100848,1,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4981,2020-08-09,Illinois,195380.0,3073988.0,7845.0,1382,0,195380,41354,195380,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,2020-08-09,Florida,525106.0,5119253.0,8315.0,6139,33562,3981316,71550,3977963,77,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4246,2020-08-09,Hawaii,3346.0,174234.0,31.0,231,2467,141944,3129,141944,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3877,2020-08-09,Georgia,216596.0,1847577.0,4199.0,3169,0,216596,32143,216596,13,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8707,2020-08-09,Minnesota,60898.0,1159139.0,1698.0,797,12779,934973,20544,934973,9,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11321,2020-08-09,New Jersey,187372.0,2304451.0,15797.0,366,48716,2304451,49082,2304451,5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10929,2020-08-09,New Hampshire,6831.0,260008.0,419.0,13,1321,172585,2411,172585,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12795,2020-08-09,North Dakota,7582.0,347516.0,116.0,91,1217,168658,5438,168658,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6090,2020-08-09,Kansas,30638.0,316512.0,380.0,0,0,316512,0,316512,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,2020-08-09,Connecticut,50320.0,955009.0,4441.0,0,0,50320,5309,50320,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6823,2020-08-09,Louisiana,131399.0,1540571.0,4263.0,2653,32916,1540571,35569,1540571,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340,2020-08-09,Michigan,96726.0,2127348.0,6519.0,535,0,96726,26500,96726,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12060,2020-08-09,New York,420860.0,6509644.0,25202.0,515,0,420860,65812,420860,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,2020-08-09,Alaska,3718.0,277919.0,26.0,97,0,3718,4326,3718,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15743,2020-08-09,Tennessee,122712.0,1711319.0,1223.0,2127,0,122712,27597,122712,8,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15375,2020-08-09,South Dakota,9605.0,152383.0,146.0,128,782,120897,1808,120897,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14268,2020-08-09,Pennsylvania,118852.0,1764364.0,7314.0,760,13393,1347210,20409,1347210,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16849,2020-08-09,Vermont,1458.0,131933.0,58.0,5,753,100541,1469,100541,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5723,2020-08-09,Iowa,48789.0,518810.0,930.0,506,4757,518810,5263,518810,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17675,2020-08-09,Washington,65229.0,1202997.0,1688.0,674,0,65229,4990,65229,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10192,2020-08-09,Nebraska,28245.0,385560.0,345.0,141,1995,299674,2859,299674,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7968,2020-08-09,Massachusetts,121040.0,1763161.0,8735.0,329,16866,1319939,7683,1319939,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13898,2020-08-09,Oregon,21010.0,691038.0,355.0,374,0,438067,2558,438067,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11689,2020-08-09,New Mexico,22315.0,627627.0,685.0,200,0,22315,7499,22315,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16479,2020-08-09,Utah,44127.0,697654.0,336.0,376,4090,571844,6057,571844,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7189,2020-08-09,Maine,4042.0,186221.0,125.0,16,0,4042,2483,4042,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,2020-08-09,Colorado,50660.0,801739.0,1858.0,336,5624,591840,10717,591840,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5356,2020-08-09,Indiana,74328.0,1131749.0,3041.0,1041,11618,841125,7788,841125,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,2020-08-09,Arkansas,49383.0,563831.0,544.0,1344,10964,563831,12308,563831,23,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9073,2020-08-09,Mississippi,67173.0,494117.0,1896.0,527,0,494117,527,494117,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,2020-08-09,California,554160.0,8826119.0,10293.0,8373,0,554160,118592,554160,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,2020-08-09,District of Columbia,12753.0,217942.0,591.0,100,0,12753,4608,12753,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10560,2020-08-09,Nevada,56230.0,699900.0,957.0,811,3774,517604,4148,517604,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,2020-08-09,Idaho,24495.0,203289.0,235.0,573,1287,204831,1832,204831,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14640,2020-08-09,Rhode Island,19906.0,402375.0,1015.0,74,1451,221490,3399,221490,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18042,2020-08-09,West Virginia,7694.0,317084.0,139.0,131,0,7694,5066,7694,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17255,2020-08-09,Virginia,100086.0,1240339.0,2326.0,897,0,100430,21174,100086,4,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
